"","age","gender","lg","id","vowel","step","target","response","RT"
"13888",21.5,"Female","Italian","61Italian","[y]",4,0,1,791.3
"13893",21.5,"Female","Italian","61Italian","[ʉ]",6,0,0,534.8
"13896",21.5,"Female","Italian","61Italian","[y]",8,0,1,650
"13900",21.5,"Female","Italian","61Italian","[ʉ]",0,0,0,468.3
"13907",21.5,"Female","Italian","61Italian","[ʉ]",1,0,1,362.6
"13908",21.5,"Female","Italian","61Italian","[u]",5,0,1,424.6
"13910",21.5,"Female","Italian","61Italian","[u]",0,0,0,313.9
"13912",21.5,"Female","Italian","61Italian","[ʉ]",5,0,0,655.2
"13918",21.5,"Female","Italian","61Italian","[y]",7,0,1,477.5
"13923",21.5,"Female","Italian","61Italian","[u]",7,0,1,842
"13926",21.5,"Female","Italian","61Italian","[u]",2,0,0,653.9
"13927",21.5,"Female","Italian","61Italian","[y]",3,0,1,510.1
"13931",21.5,"Female","Italian","61Italian","[i]",0,0,0,171.8
"13932",21.5,"Female","Italian","61Italian","[y]",0,0,0,361.6
"13934",21.5,"Female","Italian","61Italian","[u]",0,0,0,364.7
"13935",21.5,"Female","Italian","61Italian","[y]",6,0,1,725.3
"13948",21.5,"Female","Italian","61Italian","[y]",2,0,0,340.2
"13955",21.5,"Female","Italian","61Italian","[y]",0,0,0,413.3
"13956",21.5,"Female","Italian","61Italian","[u]",4,0,1,275.3
"13961",21.5,"Female","Italian","61Italian","[y]",5,0,1,507
"13967",21.5,"Female","Italian","61Italian","[u]",8,0,1,427.7
"13975",21.5,"Male","Italian","60Italian","[i]",0,0,0,815.6
"13986",21.5,"Male","Italian","60Italian","[y]",2,0,0,470.5
"13987",21.5,"Male","Italian","60Italian","[u]",6,0,1,478
"13991",21.5,"Male","Italian","60Italian","[y]",5,0,1,562.8
"13992",21.5,"Male","Italian","60Italian","[u]",0,0,0,362.4
"13998",21.5,"Male","Italian","60Italian","[y]",4,0,0,635.3
"14002",21.5,"Male","Italian","60Italian","[y]",0,0,0,630.5
"14005",21.5,"Male","Italian","60Italian","[u]",1,0,0,596.3
"14007",21.5,"Male","Italian","60Italian","[ʉ]",0,0,0,666.7
"14008",21.5,"Male","Italian","60Italian","[y]",6,0,0,1018.6
"14012",21.5,"Male","Italian","60Italian","[u]",8,0,1,458.3
"14014",21.5,"Male","Italian","60Italian","[u]",7,0,1,472.2
"14015",21.5,"Male","Italian","60Italian","[y]",0,0,0,653.9
"14021",21.5,"Male","Italian","60Italian","[u]",4,0,1,613.2
"14025",21.5,"Male","Italian","60Italian","[ʉ]",0,0,0,359
"14027",21.5,"Male","Italian","60Italian","[ʉ]",3,0,1,500.6
"14030",21.5,"Male","Italian","60Italian","[u]",5,0,1,413.1
"14031",21.5,"Male","Italian","60Italian","[y]",1,0,1,669.7
"14036",21.5,"Male","Italian","60Italian","[ʉ]",1,0,0,491.5
"14038",21.5,"Male","Italian","60Italian","[ʉ]",5,0,1,468.9
"14046",21.5,"Male","Italian","60Italian","[u]",2,0,0,416.8
"14052",21.5,"Male","Italian","60Italian","[y]",7,0,1,423.8
"14057",21.5,"Male","Italian","60Italian","[ʉ]",6,0,1,461
"14061",21.5,"Male","Italian","60Italian","[u]",3,0,1,407.1
"14069",21.5,"Male","Italian","60Italian","[y]",8,0,1,528.9
"14072",21.5,"Male","Italian","60Italian","[ʉ]",2,0,1,439.3
"14073",21.5,"Male","Italian","60Italian","[y]",3,0,1,397.6
"14075",21.5,"Male","Italian","60Italian","[u]",0,0,0,329.4
"14110",21.5,"Male","Italian","60Italian","[ʉ]",4,0,1,443.4
"14111",21.5,"Male","Italian","60Italian","[i]",0,0,0,290.6
"14125",35.5,"Male","Italian","74Italian","[u]",8,0,1,450.2
"14131",35.5,"Male","Italian","74Italian","[i]",0,0,0,345
"14132",35.5,"Male","Italian","74Italian","[ʉ]",6,0,1,442.8
"14145",35.5,"Male","Italian","74Italian","[y]",0,0,0,667.5
"14152",35.5,"Male","Italian","74Italian","[u]",0,0,0,490.9
"14154",35.5,"Male","Italian","74Italian","[y]",4,0,1,395.5
"14155",35.5,"Male","Italian","74Italian","[u]",7,0,1,416.7
"14156",35.5,"Male","Italian","74Italian","[y]",6,0,1,441.6
"14162",35.5,"Male","Italian","74Italian","[y]",3,0,1,317.9
"14166",35.5,"Male","Italian","74Italian","[ʉ]",4,0,1,331.4
"14171",35.5,"Male","Italian","74Italian","[ʉ]",5,0,1,402.7
"14177",35.5,"Male","Italian","74Italian","[u]",3,0,1,345.6
"14189",35.5,"Male","Italian","74Italian","[u]",4,0,1,978.5
"14191",35.5,"Male","Italian","74Italian","[u]",1,0,0,243.2
"14195",35.5,"Male","Italian","74Italian","[u]",0,0,0,295.4
"14198",35.5,"Male","Italian","74Italian","[u]",6,0,1,392.2
"14199",35.5,"Male","Italian","74Italian","[y]",7,0,1,377.9
"14201",35.5,"Male","Italian","74Italian","[y]",2,0,0,257.9
"14204",35.5,"Male","Italian","74Italian","[u]",2,0,0,177.1
"14206",35.5,"Male","Italian","74Italian","[y]",8,0,1,184
"14208",35.5,"Male","Italian","74Italian","[ʉ]",1,0,0,350.8
"14215",35.5,"Male","Italian","74Italian","[y]",0,0,0,467.3
"14217",35.5,"Male","Italian","74Italian","[ʉ]",3,0,0,363.1
"14219",35.5,"Male","Italian","74Italian","[ʉ]",2,0,0,413
"14228",35.5,"Male","Italian","74Italian","[u]",5,0,1,461.2
"14240",35.5,"Male","Italian","74Italian","[y]",5,0,1,419.2
"14241",35.5,"Male","Italian","74Italian","[i]",0,0,0,332
"14246",35.5,"Male","Italian","74Italian","[ʉ]",0,0,0,378.7
"14247",35.5,"Male","Italian","74Italian","[y]",1,0,0,418.1
"14253",35.5,"Male","Italian","74Italian","[ʉ]",0,0,0,319.7
"14260",35.5,"Female","Italian","88Italian","[y]",5,0,1,842
"14266",35.5,"Female","Italian","88Italian","[u]",2,0,0,713
"14273",35.5,"Female","Italian","88Italian","[y]",0,0,0,469
"14284",35.5,"Female","Italian","88Italian","[u]",7,0,1,858
"14285",35.5,"Female","Italian","88Italian","[y]",8,0,1,606
"14294",35.5,"Female","Italian","88Italian","[y]",0,0,0,613
"14316",35.5,"Female","Italian","88Italian","[y]",4,0,1,648
"14318",35.5,"Female","Italian","88Italian","[u]",1,0,0,585
"14321",35.5,"Female","Italian","88Italian","[y]",7,0,1,1002
"14324",35.5,"Female","Italian","88Italian","[ʉ]",4,0,1,1051
"14327",35.5,"Female","Italian","88Italian","[ʉ]",5,0,1,714
"14335",35.5,"Female","Italian","88Italian","[ʉ]",1,0,0,612
"14336",35.5,"Female","Italian","88Italian","[u]",6,0,1,737
"14342",35.5,"Female","Italian","88Italian","[y]",2,0,0,1082
"14344",35.5,"Female","Italian","88Italian","[i]",0,0,0,432
"14355",35.5,"Female","Italian","88Italian","[u]",3,0,1,609
"14357",35.5,"Female","Italian","88Italian","[u]",5,0,1,561
"14358",35.5,"Female","Italian","88Italian","[u]",0,0,0,896
"14360",35.5,"Female","Italian","88Italian","[u]",8,0,1,1101
"14361",35.5,"Female","Italian","88Italian","[ʉ]",2,0,0,706
"14362",35.5,"Female","Italian","88Italian","[i]",0,0,0,494
"14366",35.5,"Female","Italian","88Italian","[ʉ]",0,0,0,1021
"14374",35.5,"Female","Italian","88Italian","[u]",4,0,1,545
"14378",35.5,"Female","Italian","88Italian","[u]",0,0,0,569
"14381",35.5,"Female","Italian","88Italian","[y]",1,0,0,699
"14383",35.5,"Female","Italian","88Italian","[ʉ]",0,0,0,518
"14387",35.5,"Female","Italian","88Italian","[ʉ]",3,0,0,451
"14392",35.5,"Female","Italian","88Italian","[ʉ]",6,0,1,778
"14397",35.5,"Female","Italian","88Italian","[y]",6,0,1,490
"14398",35.5,"Female","Italian","88Italian","[y]",3,0,1,823
"14402",35.5,"Female","Italian","72Italian","[ʉ]",0,0,0,596
"14405",35.5,"Female","Italian","72Italian","[u]",6,0,1,613.2
"14407",35.5,"Female","Italian","72Italian","[y]",1,0,0,739
"14411",35.5,"Female","Italian","72Italian","[u]",0,0,0,643.8
"14414",35.5,"Female","Italian","72Italian","[ʉ]",3,0,1,448.3
"14428",35.5,"Female","Italian","72Italian","[y]",0,0,0,462.1
"14441",35.5,"Female","Italian","72Italian","[ʉ]",4,0,0,580
"14444",35.5,"Female","Italian","72Italian","[u]",2,0,1,548.4
"14445",35.5,"Female","Italian","72Italian","[y]",3,0,0,492
"14454",35.5,"Female","Italian","72Italian","[y]",8,0,1,603.9
"14460",35.5,"Female","Italian","72Italian","[u]",5,0,1,502.4
"14465",35.5,"Female","Italian","72Italian","[u]",3,0,0,96.4
"14467",35.5,"Female","Italian","72Italian","[y]",2,0,0,416.8
"14476",35.5,"Female","Italian","72Italian","[u]",0,0,0,336.6
"14478",35.5,"Female","Italian","72Italian","[y]",5,0,0,408.6
"14479",35.5,"Female","Italian","72Italian","[ʉ]",1,0,0,417
"14483",35.5,"Female","Italian","72Italian","[y]",4,0,1,311.3
"14486",35.5,"Female","Italian","72Italian","[ʉ]",2,0,0,433
"14487",35.5,"Female","Italian","72Italian","[u]",7,0,1,692.7
"14488",35.5,"Female","Italian","72Italian","[ʉ]",5,0,1,723.7
"14499",35.5,"Female","Italian","72Italian","[ʉ]",0,0,0,436.3
"14502",35.5,"Female","Italian","72Italian","[y]",7,0,1,564.7
"14503",35.5,"Female","Italian","72Italian","[ʉ]",6,0,1,534.8
"14512",35.5,"Female","Italian","72Italian","[u]",8,0,1,771.4
"14514",35.5,"Female","Italian","72Italian","[i]",0,0,0,439.3
"14518",35.5,"Female","Italian","72Italian","[i]",0,0,0,434.6
"14521",35.5,"Female","Italian","72Italian","[y]",0,0,0,471.3
"14524",35.5,"Female","Italian","72Italian","[u]",4,0,1,596
"14525",35.5,"Female","Italian","72Italian","[y]",6,0,1,686.9
"14535",35.5,"Female","Italian","72Italian","[u]",1,0,0,420.8
"14551",21.5,"Female","Italian","66Italian","[ʉ]",6,0,1,539.9
"14552",21.5,"Female","Italian","66Italian","[u]",5,0,1,531.9
"14553",21.5,"Female","Italian","66Italian","[y]",0,0,0,630.6
"14557",21.5,"Female","Italian","66Italian","[u]",1,0,0,370.9
"14563",21.5,"Female","Italian","66Italian","[y]",7,0,1,1143.3
"14566",21.5,"Female","Italian","66Italian","[y]",8,0,1,544.7
"14569",21.5,"Female","Italian","66Italian","[u]",2,0,1,376.2
"14570",21.5,"Female","Italian","66Italian","[y]",3,0,0,571.3
"14573",21.5,"Female","Italian","66Italian","[ʉ]",5,0,1,745.6
"14577",21.5,"Female","Italian","66Italian","[i]",0,0,0,125.4
"14583",21.5,"Female","Italian","66Italian","[u]",0,0,0,380.7
"14587",21.5,"Female","Italian","66Italian","[y]",1,0,0,423.3
"14591",21.5,"Female","Italian","66Italian","[ʉ]",0,0,0,309.4
"14608",21.5,"Female","Italian","66Italian","[u]",0,0,0,351.4
"14610",21.5,"Female","Italian","66Italian","[u]",8,0,1,467.1
"14615",21.5,"Female","Italian","66Italian","[ʉ]",4,0,1,462.6
"14617",21.5,"Female","Italian","66Italian","[ʉ]",0,0,0,473.4
"14624",21.5,"Female","Italian","66Italian","[u]",7,0,1,370.9
"14628",21.5,"Female","Italian","66Italian","[y]",6,0,1,399.5
"14629",21.5,"Female","Italian","66Italian","[y]",0,0,0,371.9
"14639",21.5,"Female","Italian","66Italian","[u]",3,0,1,371.3
"14642",21.5,"Female","Italian","66Italian","[y]",2,0,0,453.8
"14646",21.5,"Female","Italian","66Italian","[i]",0,0,0,359.5
"14649",21.5,"Female","Italian","66Italian","[y]",4,0,1,396
"14656",21.5,"Female","Italian","66Italian","[u]",4,0,1,461.7
"14659",21.5,"Female","Italian","66Italian","[ʉ]",2,0,0,395
"14661",21.5,"Female","Italian","66Italian","[ʉ]",3,0,0,625.2
"14672",21.5,"Female","Italian","66Italian","[y]",5,0,1,424.4
"14674",21.5,"Female","Italian","66Italian","[u]",6,0,1,414.8
"14679",21.5,"Female","Italian","66Italian","[ʉ]",1,0,0,161.4
"14693",21.5,"Female","Italian","58Italian","[y]",0,0,0,405.3
"14695",21.5,"Female","Italian","58Italian","[u]",1,0,0,507.3
"14700",21.5,"Female","Italian","58Italian","[ʉ]",0,0,0,296.6
"14705",21.5,"Female","Italian","58Italian","[y]",8,0,1,492.7
"14709",21.5,"Female","Italian","58Italian","[y]",1,0,0,382.2
"14712",21.5,"Female","Italian","58Italian","[y]",3,0,1,432.2
"14718",21.5,"Female","Italian","58Italian","[u]",3,0,1,390.6
"14720",21.5,"Female","Italian","58Italian","[u]",6,0,1,614.4
"14722",21.5,"Female","Italian","58Italian","[ʉ]",2,0,0,408
"14727",21.5,"Female","Italian","58Italian","[i]",0,0,0,358.1
"14729",21.5,"Female","Italian","58Italian","[ʉ]",3,0,1,555.8
"14731",21.5,"Female","Italian","58Italian","[u]",5,0,1,464.7
"14733",21.5,"Female","Italian","58Italian","[i]",0,0,0,328.8
"14739",21.5,"Female","Italian","58Italian","[u]",4,0,1,479
"14740",21.5,"Female","Italian","58Italian","[y]",4,0,1,504.9
"14746",21.5,"Female","Italian","58Italian","[ʉ]",5,0,0,479.7
"14752",21.5,"Female","Italian","58Italian","[y]",7,0,1,466.4
"14755",21.5,"Female","Italian","58Italian","[u]",7,0,1,471.4
"14759",21.5,"Female","Italian","58Italian","[y]",2,0,0,314.6
"14764",21.5,"Female","Italian","58Italian","[u]",2,0,1,372.9
"14773",21.5,"Female","Italian","58Italian","[ʉ]",0,0,0,344.7
"14779",21.5,"Female","Italian","58Italian","[ʉ]",4,0,1,449
"14788",21.5,"Female","Italian","58Italian","[y]",0,0,0,368.6
"14802",21.5,"Female","Italian","58Italian","[u]",0,0,0,577.9
"14803",21.5,"Female","Italian","58Italian","[ʉ]",1,0,0,537.5
"14813",21.5,"Female","Italian","58Italian","[u]",8,0,1,428.1
"14814",21.5,"Female","Italian","58Italian","[y]",5,0,1,452.8
"14816",21.5,"Female","Italian","58Italian","[ʉ]",6,0,1,531.4
"14823",21.5,"Female","Italian","58Italian","[u]",0,0,0,594
"14832",21.5,"Female","Italian","58Italian","[y]",6,0,1,384.7
"14833",35.5,"Male","Italian","59Italian","[y]",0,0,0,600.8
"14836",35.5,"Male","Italian","59Italian","[u]",4,0,1,467.9
"14846",35.5,"Male","Italian","59Italian","[u]",7,0,1,411.9
"14858",35.5,"Male","Italian","59Italian","[u]",0,0,0,389.3
"14860",35.5,"Male","Italian","59Italian","[u]",5,0,1,763.9
"14861",35.5,"Male","Italian","59Italian","[y]",0,0,0,353.5
"14866",35.5,"Male","Italian","59Italian","[y]",3,0,0,379.8
"14867",35.5,"Male","Italian","59Italian","[y]",5,0,0,377.8
"14881",35.5,"Male","Italian","59Italian","[u]",1,0,0,433.4
"14884",35.5,"Male","Italian","59Italian","[ʉ]",4,0,0,346.7
"14891",35.5,"Male","Italian","59Italian","[i]",0,0,0,306.2
"14893",35.5,"Male","Italian","59Italian","[ʉ]",3,0,0,363.6
"14896",35.5,"Male","Italian","59Italian","[u]",0,0,0,355.5
"14899",35.5,"Male","Italian","59Italian","[ʉ]",0,0,0,402.5
"14914",35.5,"Male","Italian","59Italian","[u]",8,0,1,494
"14922",35.5,"Male","Italian","59Italian","[y]",2,0,0,465.5
"14927",35.5,"Male","Italian","59Italian","[u]",6,0,1,609.6
"14928",35.5,"Male","Italian","59Italian","[y]",8,0,0,667.1
"14932",35.5,"Male","Italian","59Italian","[ʉ]",0,0,0,282.5
"14947",35.5,"Male","Italian","59Italian","[y]",1,0,0,599
"14951",35.5,"Male","Italian","59Italian","[y]",4,0,1,477.7
"14953",35.5,"Male","Italian","59Italian","[ʉ]",6,0,0,437
"14954",35.5,"Male","Italian","59Italian","[i]",0,0,0,390.9
"14959",35.5,"Male","Italian","59Italian","[u]",2,0,1,604.7
"14960",35.5,"Male","Italian","59Italian","[ʉ]",2,0,0,813.4
"14963",35.5,"Male","Italian","59Italian","[ʉ]",1,0,0,452.3
"14964",35.5,"Male","Italian","59Italian","[ʉ]",5,0,1,457.8
"14965",35.5,"Male","Italian","59Italian","[u]",3,0,1,738.9
"14966",35.5,"Male","Italian","59Italian","[y]",6,0,1,705.4
"14969",35.5,"Male","Italian","59Italian","[y]",7,0,0,757.3
"14977",21.5,"Female","Italian","71Italian","[u]",0,0,0,518.3
"14984",21.5,"Female","Italian","71Italian","[i]",0,0,0,333.2
"14989",21.5,"Female","Italian","71Italian","[u]",0,0,0,328.9
"14990",21.5,"Female","Italian","71Italian","[y]",3,0,0,353.4
"15000",21.5,"Female","Italian","71Italian","[ʉ]",2,0,0,348.9
"15001",21.5,"Female","Italian","71Italian","[y]",0,0,0,338.9
"15003",21.5,"Female","Italian","71Italian","[i]",0,0,0,303.5
"15021",21.5,"Female","Italian","71Italian","[y]",6,0,1,392
"15022",21.5,"Female","Italian","71Italian","[u]",1,0,0,409.9
"15026",21.5,"Female","Italian","71Italian","[y]",0,0,0,465.3
"15038",21.5,"Female","Italian","71Italian","[y]",5,0,1,454.6
"15042",21.5,"Female","Italian","71Italian","[u]",7,0,1,415.1
"15045",21.5,"Female","Italian","71Italian","[ʉ]",5,0,1,428.8
"15048",21.5,"Female","Italian","71Italian","[ʉ]",4,0,1,429.8
"15050",21.5,"Female","Italian","71Italian","[u]",4,0,1,371.6
"15052",21.5,"Female","Italian","71Italian","[y]",1,0,0,343
"15063",21.5,"Female","Italian","71Italian","[u]",8,0,1,427.3
"15067",21.5,"Female","Italian","71Italian","[ʉ]",3,0,0,344.8
"15077",21.5,"Female","Italian","71Italian","[ʉ]",1,0,0,346.6
"15080",21.5,"Female","Italian","71Italian","[ʉ]",0,0,0,351.4
"15082",21.5,"Female","Italian","71Italian","[y]",2,0,1,324
"15087",21.5,"Female","Italian","71Italian","[y]",4,0,1,475.6
"15089",21.5,"Female","Italian","71Italian","[u]",5,0,1,333.2
"15094",21.5,"Female","Italian","71Italian","[y]",8,0,1,424.3
"15095",21.5,"Female","Italian","71Italian","[y]",7,0,1,481.7
"15100",21.5,"Female","Italian","71Italian","[u]",2,0,1,671.3
"15104",21.5,"Female","Italian","71Italian","[ʉ]",6,0,1,397.3
"15109",21.5,"Female","Italian","71Italian","[u]",3,0,1,356.4
"15114",21.5,"Female","Italian","71Italian","[ʉ]",0,0,0,383.3
"15115",21.5,"Female","Italian","71Italian","[u]",6,0,1,393.9
"15121",21.5,"Female","Italian","50Italian","[y]",2,0,0,539.5
"15122",21.5,"Female","Italian","50Italian","[u]",5,0,1,849.5
"15125",21.5,"Female","Italian","50Italian","[u]",4,0,1,535.9
"15127",21.5,"Female","Italian","50Italian","[u]",0,0,0,401.2
"15134",21.5,"Female","Italian","50Italian","[y]",6,0,1,465.7
"15137",21.5,"Female","Italian","50Italian","[u]",0,0,0,354.1
"15139",21.5,"Female","Italian","50Italian","[u]",1,0,0,513.1
"15142",21.5,"Female","Italian","50Italian","[ʉ]",0,0,0,441.5
"15143",21.5,"Female","Italian","50Italian","[ʉ]",0,0,0,354.4
"15144",21.5,"Female","Italian","50Italian","[u]",8,0,1,425.5
"15147",21.5,"Female","Italian","50Italian","[y]",5,0,1,434.8
"15149",21.5,"Female","Italian","50Italian","[u]",6,0,1,346.8
"15151",21.5,"Female","Italian","50Italian","[y]",7,0,1,404.9
"15157",21.5,"Female","Italian","50Italian","[y]",1,0,0,481.9
"15158",21.5,"Female","Italian","50Italian","[i]",0,0,0,395.7
"15171",21.5,"Female","Italian","50Italian","[u]",3,0,0,381.5
"15182",21.5,"Female","Italian","50Italian","[y]",0,0,0,463.5
"15187",21.5,"Female","Italian","50Italian","[y]",0,0,1,269.7
"15188",21.5,"Female","Italian","50Italian","[u]",7,0,1,692.6
"15191",21.5,"Female","Italian","50Italian","[i]",0,0,0,408.7
"15198",21.5,"Female","Italian","50Italian","[y]",3,0,0,416.7
"15202",21.5,"Female","Italian","50Italian","[ʉ]",1,0,0,792.2
"15204",21.5,"Female","Italian","50Italian","[ʉ]",6,0,1,643.4
"15208",21.5,"Female","Italian","50Italian","[y]",8,0,1,341
"15216",21.5,"Female","Italian","50Italian","[ʉ]",4,0,0,669.5
"15219",21.5,"Female","Italian","50Italian","[ʉ]",2,0,0,1056.4
"15236",21.5,"Female","Italian","50Italian","[ʉ]",3,0,0,663.7
"15237",21.5,"Female","Italian","50Italian","[y]",4,0,1,652.8
"15248",21.5,"Female","Italian","50Italian","[u]",2,0,1,633.8
"15258",21.5,"Female","Italian","50Italian","[ʉ]",5,0,1,256.5
"15265",35.5,"Male","Italian","85Italian","[y]",2,0,0,539.5
"15266",35.5,"Male","Italian","85Italian","[u]",5,0,1,849.5
"15269",35.5,"Male","Italian","85Italian","[u]",4,0,1,535.9
"15271",35.5,"Male","Italian","85Italian","[u]",0,0,0,401.2
"15278",35.5,"Male","Italian","85Italian","[y]",6,0,1,465.7
"15281",35.5,"Male","Italian","85Italian","[u]",0,0,0,354.1
"15283",35.5,"Male","Italian","85Italian","[u]",1,0,0,513.1
"15286",35.5,"Male","Italian","85Italian","[ʉ]",0,0,0,441.5
"15287",35.5,"Male","Italian","85Italian","[ʉ]",0,0,0,354.4
"15288",35.5,"Male","Italian","85Italian","[u]",8,0,1,425.5
"15291",35.5,"Male","Italian","85Italian","[y]",5,0,1,434.8
"15293",35.5,"Male","Italian","85Italian","[u]",6,0,1,346.8
"15295",35.5,"Male","Italian","85Italian","[y]",7,0,1,404.9
"15301",35.5,"Male","Italian","85Italian","[y]",1,0,0,481.9
"15302",35.5,"Male","Italian","85Italian","[i]",0,0,0,395.7
"15315",35.5,"Male","Italian","85Italian","[u]",3,0,0,381.5
"15326",35.5,"Male","Italian","85Italian","[y]",0,0,0,463.5
"15331",35.5,"Male","Italian","85Italian","[y]",0,0,1,269.7
"15332",35.5,"Male","Italian","85Italian","[u]",7,0,1,692.6
"15335",35.5,"Male","Italian","85Italian","[i]",0,0,0,408.7
"15342",35.5,"Male","Italian","85Italian","[y]",3,0,0,416.7
"15346",35.5,"Male","Italian","85Italian","[ʉ]",1,0,0,792.2
"15348",35.5,"Male","Italian","85Italian","[ʉ]",6,0,1,643.4
"15352",35.5,"Male","Italian","85Italian","[y]",8,0,1,341
"15360",35.5,"Male","Italian","85Italian","[ʉ]",4,0,0,669.5
"15363",35.5,"Male","Italian","85Italian","[ʉ]",2,0,0,1056.4
"15380",35.5,"Male","Italian","85Italian","[ʉ]",3,0,0,663.7
"15381",35.5,"Male","Italian","85Italian","[y]",4,0,1,652.8
"15392",35.5,"Male","Italian","85Italian","[u]",2,0,1,633.8
"15402",35.5,"Male","Italian","85Italian","[ʉ]",5,0,1,256.5
"15409",21.5,"Female","Italian","56Italian","[y]",2,0,0,539.5
"15410",21.5,"Female","Italian","56Italian","[u]",5,0,1,849.5
"15413",21.5,"Female","Italian","56Italian","[u]",4,0,1,535.9
"15415",21.5,"Female","Italian","56Italian","[u]",0,0,0,401.2
"15422",21.5,"Female","Italian","56Italian","[y]",6,0,1,465.7
"15425",21.5,"Female","Italian","56Italian","[u]",0,0,0,354.1
"15427",21.5,"Female","Italian","56Italian","[u]",1,0,0,513.1
"15430",21.5,"Female","Italian","56Italian","[ʉ]",0,0,0,441.5
"15431",21.5,"Female","Italian","56Italian","[ʉ]",0,0,1,354.4
"15432",21.5,"Female","Italian","56Italian","[u]",8,0,1,425.5
"15435",21.5,"Female","Italian","56Italian","[y]",5,0,1,434.8
"15437",21.5,"Female","Italian","56Italian","[u]",6,0,1,346.8
"15439",21.5,"Female","Italian","56Italian","[y]",7,0,1,404.9
"15445",21.5,"Female","Italian","56Italian","[y]",1,0,0,481.9
"15446",21.5,"Female","Italian","56Italian","[i]",0,0,0,395.7
"15459",21.5,"Female","Italian","56Italian","[u]",3,0,0,381.5
"15470",21.5,"Female","Italian","56Italian","[y]",0,0,0,463.5
"15475",21.5,"Female","Italian","56Italian","[y]",0,0,1,269.7
"15476",21.5,"Female","Italian","56Italian","[u]",7,0,1,692.6
"15479",21.5,"Female","Italian","56Italian","[i]",0,0,0,408.7
"15486",21.5,"Female","Italian","56Italian","[y]",3,0,0,416.7
"15490",21.5,"Female","Italian","56Italian","[ʉ]",1,0,0,792.2
